1000
T Rho Ye Ym Mue Mum Mun Mup Un Up
3.7114540e+01 7.4188836e+14 2.3283367e-01 3.2162362e-02 2.7145136e+02 1.4968273e+02 1.0933470e+03 9.9374955e+02 4.6400875e+02 4.4636739e+02 
1.0364131e+01 1.1177421e+13 8.2972080e-02 5.6413429e-03 4.3319774e+01 7.5429139e+01 9.2641570e+02 8.8815721e+02 7.6549656e+00 4.4636716e+00 
5.2928005e+01 2.8999978e+14 2.1541499e-01 3.0767391e-02 1.6046598e+02 6.3426175e+01 9.1751469e+02 8.1164471e+02 1.9213191e+02 1.5741418e+02 
3.5121105e+01 5.8538190e+14 2.4069960e-01 5.2124058e-02 2.5325416e+02 1.6616641e+02 1.0245113e+03 9.4290301e+02 3.6873356e+02 3.4773706e+02 
5.0736092e+01 6.2218802e+14 2.3321378e-01 3.3830722e-02 2.3990353e+02 1.1497963e+02 1.0342383e+03 9.3139273e+02 3.9130619e+02 3.6891771e+02 
6.2184229e+00 4.9961504e+11 1.3123778e-01 9.6494263e-02 1.4904455e+01 9.1128244e+01 9.1747426e+02 9.0760977e+02 3.2911783e-01 2.3072290e-01 
1.1406012e+01 1.7930838e+13 7.7634819e-02 7.4653556e-02 5.0198689e+01 1.0861690e+02 9.2636944e+02 8.9121783e+02 1.0992408e+01 6.7011296e+00 
8.2921515e+00 2.9886311e+12 1.0084064e-01 1.1816152e-02 2.8129350e+01 7.9695352e+01 9.2189124e+02 8.9800841e+02 2.0346775e+00 1.2256032e+00 
3.1733358e+01 7.7695878e+14 2.3187226e-01 8.3497937e-02 2.7989915e+02 2.1621440e+02 1.1033095e+03 1.0264698e+03 4.8561630e+02 4.7299000e+02 
3.2670067e+01 1.2871911e+14 1.5637025e-01 2.1793090e-02 1.1556448e+02 7.0145343e+01 9.1562919e+02 8.2274338e+02 9.0632861e+01 6.0915114e+01 
5.8179851e+00 3.0098253e+11 1.4964567e-01 9.8314752e-02 1.2566395e+01 8.9785059e+01 9.1650478e+02 9.0817630e+02 2.0004814e-01 1.4479733e-01 
5.2731102e+01 3.6393177e+14 2.3549680e-01 8.8214714e-02 1.8763528e+02 1.3714048e+02 9.3018199e+02 8.5661211e+02 2.3395338e+02 2.1041966e+02 
2.6082041e+01 9.2239389e+13 1.3116014e-01 9.3002454e-03 9.9672398e+01 5.6414782e+01 9.2013131e+02 8.3469631e+02 6.5509339e+01 4.1153944e+01 
2.1791456e+01 3.1624425e+13 1.5224700e-01 2.9197431e-02 6.9447514e+01 7.3523004e+01 9.0572642e+02 8.5451021e+02 2.0516674e+01 1.3330715e+01 
2.5595552e+01 7.2348509e+14 2.3971508e-01 1.1719400e-02 2.8010389e+02 1.2545770e+02 1.0890285e+03 9.8879340e+02 4.5236013e+02 4.3293749e+02 
1.4118139e+01 3.0549610e+13 8.3849162e-02 5.1889825e-02 6.1332383e+01 1.0578399e+02 9.2577721e+02 8.7934679e+02 1.9944277e+01 1.2103183e+01 
3.1943062e+01 5.5522770e+14 2.4418193e-01 8.3167765e-02 2.5227340e+02 1.9428539e+02 1.0097309e+03 9.4409284e+02 3.4960975e+02 3.3133843e+02 
3.9515862e+01 1.2775902e+14 2.5284579e-01 3.8644053e-02 1.3341448e+02 7.1454474e+01 8.9069895e+02 8.2678909e+02 8.4792573e+01 6.5399450e+01 
2.5639399e+01 7.3161426e+14 2.3893757e-01 4.6806843e-02 2.8085867e+02 1.8455283e+02 1.0878857e+03 1.0017852e+03 4.5756131e+02 4.4125176e+02 
6.4690852e+00 2.1671118e+11 1.8633354e-01 9.9187242e-02 1.0564540e+01 8.4788211e+01 9.1053010e+02 9.0298088e+02 1.4402214e-01 1.1039201e-01 
4.5816742e+01 2.1411435e+14 1.9944015e-01 6.3870635e-02 1.4263709e+02 1.0230427e+02 9.0765022e+02 8.1988188e+02 1.4660147e+02 1.1631501e+02 
7.1214914e+00 1.7936717e+12 9.4411708e-02 3.6778521e-02 2.2785919e+01 8.9715447e+01 9.2235726e+02 9.0377389e+02 1.2039304e+00 7.3786111e-01 
7.5824885e+00 2.4379853e+12 8.9929760e-02 4.0149813e-02 2.5110483e+01 9.0992670e+01 9.2272071e+02 9.0230094e+02 1.6203089e+00 9.8817730e-01 
2.3960135e+01 3.6201675e+14 2.6143256e-01 7.8391735e-02 2.2698904e+02 1.7689059e+02 9.5487175e+02 9.0225394e+02 2.3206236e+02 2.1082175e+02 
3.0605932e+01 6.6663295e+14 2.3898511e-01 7.5750898e-02 2.6855837e+02 2.0126843e+02 1.0546411e+03 9.8134432e+02 4.1765596e+02 4.0157688e+02 
2.2611773e+01 6.6814202e+14 2.4665526e-01 6.4290049e-02 2.7679705e+02 1.9963410e+02 1.0573168e+03 9.8457438e+02 4.1864892e+02 4.0232647e+02 
2.2626223e+01 6.6258413e+14 2.4720819e-01 4.6106671e-02 2.7620161e+02 1.8183843e+02 1.0574014e+03 9.7790492e+02 4.1526502e+02 3.9715438e+02 
6.7529564e+00 2.8858322e+11 1.7402633e-01 9.3048837e-02 1.1729415e+01 8.4923741e+01 9.1087995e+02 9.0231801e+02 1.9238804e-01 1.4396868e-01 
5.2612492e+01 3.1158347e+14 2.0783855e-01 6.7122220e-02 1.6391694e+02 1.1033239e+02 9.2084265e+02 8.2742734e+02 2.0411490e+02 1.7335693e+02 
6.9700165e+00 1.4345960e+11 2.4097995e-01 5.9354692e-03 8.5773800e+00 5.9744088e+01 9.0514866e+02 8.9585093e+02 9.8967876e-02 7.3118910e-02 
5.5757122e+01 4.6275501e+14 2.3025414e-01 3.9074453e-02 2.0313392e+02 9.4351354e+01 9.6758950e+02 8.6499587e+02 2.9519585e+02 2.6681136e+02 
2.5710220e+01 8.2357159e+14 2.3265062e-01 9.9253571e-02 2.8999751e+02 2.3759054e+02 1.1242754e+03 1.0541622e+03 5.1463272e+02 5.0440808e+02 
7.2280903e+00 1.2535760e+12 1.0619780e-01 8.1484352e-02 1.9973355e+01 9.2589503e+01 9.1891491e+02 9.0466931e+02 8.1573989e-01 5.3733581e-01 
5.8111711e+00 2.9453582e+11 1.5017252e-01 7.6536774e-02 1.2440185e+01 8.8203203e+01 9.1661060e+02 9.0757105e+02 1.9873560e-01 1.4040584e-01 
2.8209852e+01 5.9922370e+14 2.4464017e-01 4.1664788e-02 2.6230109e+02 1.6563716e+02 1.0325476e+03 9.5083910e+02 3.7694786e+02 3.5581592e+02 
2.2226204e+01 6.3305187e+14 2.4896272e-01 7.4130464e-02 2.7273732e+02 2.0493575e+02 1.0418322e+03 9.7508328e+02 3.9732061e+02 3.8102907e+02 
1.9718307e+01 5.1087317e+14 2.5972483e-01 8.6014180e-02 2.5817675e+02 2.0319281e+02 9.9576909e+02 9.4172846e+02 3.2222185e+02 3.0487291e+02 
2.1562260e+01 3.6056505e+14 2.6639602e-01 9.7958510e-02 2.2970938e+02 1.9010453e+02 9.5252550e+02 9.0876129e+02 2.3005452e+02 2.1210673e+02 
2.9966101e+01 6.9017521e+14 2.3791784e-01 1.0948164e-02 2.7194978e+02 1.1252535e+02 1.0745252e+03 9.7295287e+02 4.3255311e+02 4.1148027e+02 
4.5554966e+01 5.8158870e+14 2.3729913e-01 6.2252239e-03 2.4097834e+02 4.3595486e+01 1.0243985e+03 9.1486272e+02 3.6700167e+02 3.4044356e+02 
3.8608860e+01 1.9405224e+14 1.6588694e-01 3.2448549e-02 1.3455084e+02 8.4018426e+01 9.2119016e+02 8.1714386e+02 1.3556141e+02 9.8575619e+01 
4.6799149e+01 2.3010504e+14 2.4610560e-01 3.6521026e-02 1.6214059e+02 7.5516034e+01 9.0822782e+02 8.2656640e+02 1.5633003e+02 1.2791732e+02 
4.3968262e+01 1.5885103e+14 2.1460177e-01 4.2546621e-02 1.2997794e+02 7.2816609e+01 8.9520119e+02 8.1155443e+02 1.0902515e+02 8.2471537e+01 
2.1753176e+01 6.3447773e+14 2.4967717e-01 2.2324852e-02 2.7346916e+02 1.4982947e+02 1.0496113e+03 9.6301401e+02 3.9872983e+02 3.7757838e+02 
3.3935463e+01 1.4266194e+14 1.5837614e-01 1.4971418e-02 1.2013187e+02 5.6991265e+01 9.1766006e+02 8.1839493e+02 1.0095651e+02 6.8202219e+01 
4.8843338e+01 2.9520142e+14 1.9153242e-01 5.4727430e-02 1.5891831e+02 1.0412297e+02 9.2530270e+02 8.2312698e+02 1.9537340e+02 1.6064631e+02 
7.1305232e+00 1.9142515e+12 9.1365971e-02 7.1270787e-02 2.3137670e+01 9.5120911e+01 9.2232486e+02 9.0561476e+02 1.2299615e+00 7.7405838e-01 
1.1554752e+01 1.5300639e+13 8.4637530e-02 5.6340173e-02 4.8457750e+01 1.0207090e+02 9.2491766e+02 8.8932495e+02 9.6405594e+00 5.8481641e+00 
5.0009129e+01 2.6538474e+14 2.3521714e-01 5.1240649e-02 1.6497380e+02 9.1897049e+01 9.0930412e+02 8.2540801e+02 1.7537744e+02 1.4673360e+02 
7.4441042e+00 1.9145660e+12 1.0041673e-01 8.8645433e-02 2.3746765e+01 9.5845819e+01 9.2078914e+02 9.0531267e+02 1.2033044e+00 7.8221380e-01 
7.0009284e+00 1.0750257e+12 1.0819533e-01 6.6893765e-02 1.8942918e+01 9.0812044e+01 9.1906904e+02 9.0474413e+02 7.1358230e-01 4.6488093e-01 
3.5381222e+01 6.8879243e+14 2.3580098e-01 3.3366176e-02 2.6675422e+02 1.5070967e+02 1.0696717e+03 9.7459434e+02 4.3173173e+02 4.1236483e+02 
7.3419414e+00 1.9928436e+12 9.5594421e-02 6.2148194e-02 2.3797892e+01 9.3681206e+01 9.2185550e+02 9.0443915e+02 1.2906528e+00 8.1030015e-01 
2.6257624e+01 4.8697946e+13 1.6437022e-01 7.2106785e-02 8.1574552e+01 9.5577768e+01 8.9904873e+02 8.4840519e+02 3.0713652e+01 2.1369951e+01 
2.1868618e+01 5.1123590e+14 2.5412953e-01 7.9741598e-02 2.5517653e+02 1.9740308e+02 9.9710400e+02 9.3832780e+02 3.2280086e+02 3.0408343e+02 
8.6060352e+00 2.6351923e+12 1.1300947e-01 2.8268843e-02 2.7486256e+01 8.4730291e+01 9.1935014e+02 8.9799807e+02 1.7537326e+00 1.0919732e+00 
4.9211700e+01 3.9831346e+14 2.4418923e-01 5.6692714e-02 2.0383384e+02 1.2256141e+02 9.4883422e+02 8.6679803e+02 2.5564281e+02 2.2965008e+02 
2.9294052e+01 7.6152260e+14 2.3697661e-01 2.9183980e-02 2.8174901e+02 1.5858384e+02 1.1043246e+03 1.0075069e+03 4.7616622e+02 4.5942791e+02 
2.2926638e+01 5.0390377e+13 1.3514425e-01 3.3575850e-02 8.0288514e+01 8.4531375e+01 9.1192095e+02 8.5079088e+02 3.3652539e+01 2.1527997e+01 
1.2860488e+01 1.5537151e+13 9.7855568e-02 7.1954143e-03 5.0211342e+01 7.0889148e+01 9.2266526e+02 8.7948143e+02 1.0543869e+01 6.2617376e+00 
1.3464808e+01 1.3783179e+13 1.1044821e-01 6.3002922e-02 4.9386280e+01 9.7490282e+01 9.1795018e+02 8.8432299e+02 8.5285707e+00 5.4088593e+00 
6.3013082e+00 3.9556724e+11 1.4443800e-01 8.7833248e-02 1.3596521e+01 8.8677896e+01 9.1566697e+02 9.0609071e+02 2.6422402e-01 1.8771029e-01 
1.0929921e+01 7.2879015e+12 1.0652223e-01 6.6247397e-02 3.9207229e+01 9.6168848e+01 9.1932629e+02 8.9294984e+02 4.5069012e+00 2.8567729e+00 
2.6183781e+01 6.7025636e+14 2.4040882e-01 5.5981428e-02 2.7259845e+02 1.8884109e+02 1.0598290e+03 9.8028732e+02 4.2011047e+02 4.0253455e+02 
7.1555834e+00 1.4934610e+12 1.0375264e-01 9.9175823e-02 2.1739979e+01 9.5671552e+01 9.2013845e+02 9.0639582e+02 9.3890988e-01 6.2315039e-01 
4.9382538e+01 2.8474667e+14 1.9630304e-01 1.7455010e-02 1.5718666e+02 4.6586461e+01 9.2549954e+02 8.0830063e+02 1.9025375e+02 1.5101071e+02 
2.5817036e+01 7.5761109e+14 2.3671225e-01 2.2035854e-02 2.8328607e+02 1.5083406e+02 1.1041600e+03 1.0053898e+03 4.7372996e+02 4.5629399e+02 
3.1087982e+01 5.1421936e+14 2.4675103e-01 5.1631291e-02 2.4688832e+02 1.6473527e+02 1.0000943e+03 9.2467271e+02 3.2557160e+02 3.0275410e+02 
5.7184986e+01 4.7840745e+14 2.2706756e-01 4.5418002e-02 2.0288821e+02 1.0219743e+02 9.7150429e+02 8.6913925e+02 3.0468319e+02 2.7725598e+02 
3.4960670e+01 1.0112019e+14 1.8355364e-01 7.2720485e-02 1.0764572e+02 9.9843690e+01 8.9557018e+02 8.2942424e+02 6.7091841e+01 4.8820292e+01 
2.4515125e+01 4.2382679e+13 1.5824585e-01 5.0461288e-02 7.7281689e+01 8.6060840e+01 9.0246377e+02 8.4978113e+02 2.7173292e+01 1.8251235e+01 
2.7652390e+01 9.3296790e+13 1.4034764e-01 4.1559511e-02 1.0109180e+02 9.5075595e+01 9.1467595e+02 8.3848505e+02 6.4302018e+01 4.2422453e+01 
1.7863674e+01 2.7530654e+13 1.2191127e-01 8.5030034e-02 6.3783126e+01 1.0523318e+02 9.1306927e+02 8.7295337e+02 1.6805016e+01 1.1113397e+01 
2.3822235e+01 6.4923356e+14 2.4638604e-01 5.6579518e-02 2.7328429e+02 1.9007203e+02 1.0507187e+03 9.7521373e+02 4.0728200e+02 3.8960257e+02 
4.1644199e+01 1.6220372e+14 2.5234690e-01 5.9671632e-03 1.4603842e+02 1.7437095e+01 9.0066238e+02 8.1933005e+02 1.1114724e+02 8.4310618e+01 
5.6147823e+01 3.7405504e+14 2.2659436e-01 4.0088841e-02 1.8149461e+02 8.2674732e+01 9.3677631e+02 8.3434245e+02 2.4210842e+02 2.1083613e+02 
6.5577888e+00 8.3980098e+11 1.1607283e-01 7.0915737e-02 1.7931744e+01 9.1188781e+01 9.1932764e+02 9.0662327e+02 5.5564278e-01 3.6729562e-01 
3.6066235e+01 5.9331960e+14 2.3982129e-01 2.4436228e-02 2.5336165e+02 1.2693126e+02 1.0309123e+03 9.3658047e+02 3.7374621e+02 3.5001769e+02 
9.1806793e+00 1.0353894e+13 7.0618533e-02 3.2212835e-03 4.0531619e+01 7.4825443e+01 9.2909424e+02 8.9163675e+02 7.1939225e+00 4.1354680e+00 
2.2855854e+01 6.5149272e+14 2.4726628e-01 2.7535338e-02 2.7448425e+02 1.5771268e+02 1.0556758e+03 9.6917049e+02 4.0882823e+02 3.8859407e+02 
5.4261894e+01 4.7765080e+14 2.3345047e-01 7.2819726e-02 2.0957343e+02 1.3933376e+02 9.6946269e+02 8.8517677e+02 3.0338454e+02 2.8017688e+02 
2.6558998e+01 7.3599835e+14 2.3886950e-01 3.5508120e-03 2.8087549e+02 8.5930855e+01 1.0961353e+03 9.9104019e+02 4.6017478e+02 4.4054129e+02 
2.2951260e+01 7.4742209e+14 2.3694003e-01 5.7492060e-02 2.8362433e+02 1.9936268e+02 1.0944337e+03 1.0119304e+03 4.6752999e+02 4.5246725e+02 
4.2108246e+01 7.0480850e+14 2.3288167e-01 2.8320171e-02 2.6174723e+02 1.3067028e+02 1.0753162e+03 9.7276350e+02 4.4139837e+02 4.2192497e+02 
5.0737961e+01 3.0386058e+14 2.0049232e-01 6.1634727e-02 1.6188924e+02 1.0810288e+02 9.2297674e+02 8.2571842e+02 2.0003142e+02 1.6750259e+02 
5.6982741e+00 3.3142289e+11 1.4223996e-01 6.0045065e-02 1.3129507e+01 8.8001981e+01 9.1805798e+02 9.0817557e+02 2.2565667e-01 1.5425874e-01 
3.1043608e+01 8.3961049e+13 1.6697116e-01 6.9670847e-02 9.9281900e+01 1.0061109e+02 9.0044604e+02 8.3653305e+02 5.5390565e+01 3.8976695e+01 
2.0092302e+01 5.7233788e+14 2.5529563e-01 8.5383321e-02 2.6673904e+02 2.0888975e+02 1.0170332e+03 9.5924304e+02 3.5992482e+02 3.4364530e+02 
8.7480364e+00 4.0616953e+12 9.6130468e-02 1.0834596e-02 3.1099116e+01 7.9440941e+01 9.2269296e+02 8.9600956e+02 2.7583628e+00 1.6468741e+00 
1.9599756e+01 2.2121128e+13 1.5203583e-01 1.7611317e-02 6.1204736e+01 6.3002075e+01 9.0652394e+02 8.5976001e+02 1.4408857e+01 9.2502295e+00 
4.5277382e+01 2.7653330e+14 2.5133264e-01 8.4424591e-02 1.8050065e+02 1.3289105e+02 9.1323576e+02 8.5181815e+02 1.7999064e+02 1.5793118e+02 
1.3406971e+01 2.4177325e+13 8.5894339e-02 1.1060593e-02 5.6873983e+01 8.0487290e+01 9.2606394e+02 8.7655476e+02 1.6626243e+01 9.7705999e+00 
2.5144730e+01 8.1090191e+14 2.3210242e-01 3.7291168e-02 2.8850992e+02 1.7873224e+02 1.1279864e+03 1.0316415e+03 5.0642550e+02 4.9176253e+02 
5.5967144e+01 3.7245081e+14 2.2710910e-01 4.0455267e-02 1.8159284e+02 8.3364463e+01 9.3637901e+02 8.3456598e+02 2.4114085e+02 2.0996578e+02 
1.8332386e+01 4.0801707e+13 1.0787156e-01 8.8440017e-02 7.1554754e+01 1.1415985e+02 9.1768344e+02 8.7153313e+02 2.5495989e+01 1.6639566e+01 
3.4895214e+01 1.2361360e+14 1.6957618e-01 8.4150217e-02 1.1446182e+02 1.1451678e+02 9.0296391e+02 8.3232561e+02 8.3263507e+01 6.1074623e+01 
2.9974365e+01 7.6357311e+14 2.3692302e-01 5.4516736e-02 2.8154379e+02 1.9046417e+02 1.1013378e+03 1.0151985e+03 4.7750567e+02 4.6273153e+02 
1.0060466e+01 1.1263339e+13 7.9197071e-02 6.0494379e-02 4.2985388e+01 1.0251939e+02 9.2620414e+02 8.9492539e+02 7.0183024e+00 4.2306007e+00 
4.1387333e+01 2.0327693e+14 1.7846784e-01 7.3251635e-02 1.3820108e+02 1.1691551e+02 9.1351492e+02 8.2615991e+02 1.3967963e+02 1.0850995e+02 
3.1379663e+01 1.4312536e+14 1.4364815e-01 1.6781382e-02 1.1858466e+02 6.8889886e+01 9.2308251e+02 8.2308624e+02 1.0178643e+02 6.7710229e+01 
4.9018158e+01 3.2139784e+14 2.4518494e-01 4.2029172e-02 1.8570925e+02 9.3938069e+01 9.2729268e+02 8.4172146e+02 2.0956645e+02 1.8056355e+02 
2.5810337e+01 6.9595153e+14 2.3893878e-01 6.8635060e-03 2.7586783e+02 1.0612625e+02 1.0781888e+03 9.7669419e+02 4.3604151e+02 4.1497688e+02 
6.1670032e+00 2.4150327e+11 1.7079765e-01 1.4971788e-02 1.1270322e+01 7.5175547e+01 9.1384734e+02 9.0288663e+02 1.6936082e-01 1.1513694e-01 
7.7713585e+00 2.4775887e+12 9.6747190e-02 4.6562852e-02 2.5928911e+01 9.1638534e+01 9.2193235e+02 9.0217287e+02 1.6240160e+00 1.0041998e+00 
1.2887667e+01 1.1916637e+13 1.0964694e-01 4.6923122e-02 4.6801407e+01 9.2567002e+01 9.1854006e+02 8.8463115e+02 7.5572464e+00 4.7176704e+00 
4.9928310e+01 5.5730331e+14 2.3671982e-01 9.8580150e-02 2.3146071e+02 1.7966499e+02 9.9864685e+02 9.2863764e+02 3.5075600e+02 3.3328616e+02 
2.2627480e+01 6.6346662e+14 2.4717103e-01 8.8788059e-02 2.7631436e+02 2.1817623e+02 1.0515463e+03 9.8872110e+02 4.1536287e+02 4.0112730e+02 
2.0879276e+01 5.8869728e+14 2.5303572e-01 2.2490737e-04 2.6813487e+02 3.5518705e+01 1.0345094e+03 9.4288592e+02 3.7111768e+02 3.4616558e+02 
7.1610360e+00 1.5094309e+12 1.0467793e-01 9.8571274e-02 2.1947524e+01 9.5689486e+01 9.2017889e+02 9.0642244e+02 9.4744979e-01 6.2881597e-01 
1.9257046e+01 5.2339252e+13 1.0521311e-01 6.1210000e-02 7.7786023e+01 1.0944026e+02 9.2061936e+02 8.6455279e+02 3.4597481e+01 2.1945921e+01 
6.3730369e+00 6.8076208e+11 1.2092169e-01 5.1932872e-02 1.6655741e+01 8.8478498e+01 9.1908816e+02 9.0627192e+02 4.6103523e-01 3.0153131e-01 
3.5739845e+01 1.9106177e+14 2.6122516e-01 3.6221700e-02 1.6785738e+02 9.5423037e+01 9.1440876e+02 8.4909704e+02 1.2901369e+02 1.0416614e+02 
6.8936067e+00 1.0650225e+12 1.1619868e-01 4.4389827e-02 1.9759150e+01 8.8233215e+01 9.1964827e+02 9.0467849e+02 7.1553662e-01 4.5851499e-01 
9.2216387e+00 3.6811010e+12 1.0893524e-01 7.9803924e-02 3.0784796e+01 9.5479691e+01 9.1893754e+02 8.9921637e+02 2.2794734e+00 1.4792717e+00 
4.5811253e+01 1.6775998e+14 2.3218486e-01 7.9066233e-02 1.3613303e+02 1.0072081e+02 8.8765965e+02 8.2124830e+02 1.1273940e+02 9.1241648e+01 
1.8824556e+01 5.1962903e+14 2.5646362e-01 1.4259030e-03 2.5899584e+02 7.8767955e+01 1.0101415e+03 9.2428406e+02 3.2963326e+02 3.0234318e+02 
2.5510340e+01 7.0270283e+13 1.3765259e-01 2.2298515e-03 9.0637496e+01 2.0034241e+01 9.1471047e+02 8.3615002e+02 4.9345833e+01 3.0746714e+01 
3.5445576e+01 5.8794546e+14 2.4040335e-01 1.3746998e-02 2.5327062e+02 1.0256379e+02 1.0305003e+03 9.3231342e+02 3.7067796e+02 3.4565616e+02 
4.5764072e+01 1.8361473e+14 2.1271363e-01 2.1238243e-02 1.3639944e+02 4.5763906e+01 9.0201920e+02 8.0483700e+02 1.2729293e+02 9.5572032e+01 
1.7111546e+01 4.7418949e+14 2.6287028e-01 1.4667897e-02 2.5387967e+02 1.3296593e+02 9.9382445e+02 9.1783935e+02 3.0195767e+02 2.7536731e+02 
1.9070074e+01 4.2506728e+14 2.6499724e-01 7.6999074e-02 2.4426151e+02 1.8837219e+02 9.7173859e+02 9.1927511e+02 2.7020236e+02 2.5037107e+02 
3.4137337e+01 7.6696103e+13 2.0531273e-01 9.2940416e-02 1.0023407e+02 1.0060546e+02 8.8507509e+02 8.3532533e+02 4.8226389e+01 3.6697725e+01 
3.9855194e+01 1.2566542e+14 2.0448169e-01 5.2604313e-02 1.1854828e+02 8.2767233e+01 8.9295962e+02 8.1792054e+02 8.5007069e+01 6.2831110e+01 
4.7608036e+01 2.7910597e+14 2.4817438e-01 8.1588484e-02 1.7696704e+02 1.2653605e+02 9.1129324e+02 8.4607101e+02 1.8186014e+02 1.5894795e+02 
7.3753324e+00 1.7844852e+12 1.0218401e-01 2.6307560e-02 2.3235671e+01 8.6135680e+01 9.2139349e+02 9.0224301e+02 1.2091243e+00 7.4227510e-01 
2.5170002e+01 6.0929107e+13 1.4223520e-01 4.1872968e-02 8.6521798e+01 8.9114920e+01 9.0970078e+02 8.4581665e+02 4.0696042e+01 2.6590752e+01 
2.1946753e+01 6.2469897e+14 2.4983147e-01 4.5902010e-02 2.7195697e+02 1.7943800e+02 1.0424817e+03 9.6554580e+02 3.9257475e+02 3.7337307e+02 
6.9160538e+00 1.5921421e+11 2.2949153e-01 4.4079316e-02 9.0535856e+00 7.4794181e+01 9.0595070e+02 8.9767377e+02 1.0796148e-01 8.2155220e-02 
9.9339895e+00 1.5643237e+13 6.9930129e-02 2.8519915e-02 4.7060776e+01 9.7940172e+01 9.2991445e+02 8.9150988e+02 1.0399661e+01 6.0552113e+00 
5.7533512e+00 1.5951780e+11 1.8868345e-01 4.2851767e-03 9.7824573e+00 6.8264374e+01 9.1381758e+02 9.0391990e+02 1.1230592e-01 7.7223699e-02 
2.1127342e+01 8.7626929e+14 2.2947446e-01 7.9442674e-02 2.9727514e+02 2.2992441e+02 1.1547085e+03 1.0735265e+03 5.4701307e+02 5.3682885e+02 
3.3767162e+01 6.5708705e+13 2.3425376e-01 4.5067408e-02 9.9658543e+01 6.8711647e+01 8.8319452e+02 8.3097312e+02 4.1520446e+01 3.0787982e+01 
2.7963980e+01 3.1567711e+14 2.5880122e-01 1.5957434e-02 2.1229065e+02 1.0282366e+02 9.4976388e+02 8.7510500e+02 2.0649126e+02 1.7578376e+02 
2.3130325e+01 4.7193327e+13 1.3983773e-01 3.6136181e-02 7.8791697e+01 8.4131085e+01 9.0980663e+02 8.5082801e+02 3.1250542e+01 2.0161349e+01 
6.7685943e+00 1.0334802e+12 1.1127402e-01 5.7988014e-02 1.9213729e+01 9.0408329e+01 9.1987307e+02 9.0560986e+02 6.8773350e-01 4.4420359e-01 
2.8818867e+01 6.2042824e+13 1.6871674e-01 2.3585608e-02 8.9039653e+01 6.1720560e+01 9.0089350e+02 8.3330452e+02 4.1619862e+01 2.7584428e+01 
1.5338031e+01 1.3598587e+13 1.3255611e-01 7.7765474e-03 5.0622348e+01 5.8597101e+01 9.1327235e+02 8.7230282e+02 9.0088342e+00 5.5922862e+00 
9.0960617e+00 8.5286285e+12 7.5608537e-02 2.6890239e-03 3.8491239e+01 7.1810112e+01 9.2780173e+02 8.9252847e+02 5.9026986e+00 3.4100088e+00 
5.7841706e+00 1.5833363e+11 1.9021292e-01 7.9082311e-02 9.7308451e+00 8.4886786e+01 9.1296238e+02 9.0562095e+02 1.0663632e-01 8.0125055e-02 
1.1099705e+01 1.9268761e+13 7.3997773e-02 1.7073189e-02 5.1102277e+01 9.1036085e+01 9.2916659e+02 8.8563176e+02 1.3135770e+01 7.6401953e+00 
5.8847327e+00 3.3037818e+11 1.4631976e-01 9.7150788e-02 1.2994309e+01 8.9982144e+01 9.1668831e+02 9.0807859e+02 2.1939104e-01 1.5772577e-01 
2.9514595e+01 7.9995484e+14 2.3418038e-01 2.6916310e-02 2.8537736e+02 1.5677285e+02 1.1228964e+03 1.0221584e+03 4.9934919e+02 4.8369517e+02 
2.0189722e+01 6.0612672e+14 2.4932230e-01 4.3492639e-03 2.6981339e+02 1.0267063e+02 1.0408356e+03 9.4878237e+02 3.8139767e+02 3.5722333e+02 
2.7535168e+01 6.2625536e+14 2.4317466e-01 4.6389074e-02 2.6634967e+02 1.7396521e+02 1.0430266e+03 9.6190556e+02 3.9359996e+02 3.7381294e+02 
3.3254620e+01 7.3305864e+14 2.3421988e-01 5.9549043e-03 2.7395201e+02 8.4140034e+01 1.0937257e+03 9.8501447e+02 4.5829793e+02 4.3830468e+02 
2.3061867e+01 3.5305900e+14 2.6384985e-01 5.5202850e-03 2.2629967e+02 8.7739537e+01 9.6158751e+02 8.8604626e+02 2.2935473e+02 1.9828827e+02 
7.6995220e+00 3.3535416e+12 8.3667554e-02 8.0470303e-02 2.8054829e+01 9.8969260e+01 9.2389829e+02 9.0453007e+02 2.0740484e+00 1.2887562e+00 
2.5435226e+01 6.0975810e+13 1.4446847e-01 5.5284704e-02 8.6802607e+01 9.6451454e+01 9.0812825e+02 8.4752118e+02 4.0134460e+01 2.6709936e+01 
2.3029631e+01 7.6161481e+13 1.1766606e-01 6.3371430e-02 9.0976352e+01 1.1249651e+02 9.1887168e+02 8.5383911e+02 5.1423242e+01 3.3539564e+01 
3.2496372e+01 5.6090099e+14 2.4344714e-01 9.4338752e-02 2.5249480e+02 2.0207129e+02 1.0101726e+03 9.4825416e+02 3.5292682e+02 3.3594718e+02 
5.5809460e+01 3.7117081e+14 2.2757551e-01 8.4119015e-04 1.8171220e+02 2.2841086e+00 9.4142750e+02 8.2029459e+02 2.4160119e+02 2.0486685e+02 
2.8626858e+01 7.1498069e+13 1.5884024e-01 3.9080255e-02 9.3034274e+01 8.2049576e+01 9.0454734e+02 8.3637361e+02 4.7984554e+01 3.2046745e+01 
2.9346281e+01 6.8237132e+14 2.3867252e-01 8.3479305e-02 2.7157717e+02 2.1013720e+02 1.0606953e+03 9.9026716e+02 4.2747249e+02 4.1255262e+02 
