1744
# Radius, Mass, Rho, T, Ye, Ym, Mu_e, Mu_mu, Mu_n, M_n_eff, U_n, Xn_val, Mu_p, M_p_eff, U_p, Xp_val
2.984000000000000000e+08 1.751809308315297464e+00 1.969910399255328113e+06 2.177247791463563786e-01 4.987741583540112877e-01 9.999999999959250087e-11 -1.238736938840956814e+00 9.904838959965168499e+01 9.272436384911366076e+02 9.395653500000003078e+02 4.132320185576709446e-11 9.263588849253508291e-21 9.331320479881526353e+02 9.382720099999999093e+02 -5.378290011709196961e-03 2.221614500211721091e-06
3.000000000000000000e+08 1.753574377814585361e+00 1.939125128459255910e+06 2.167186886259020728e-01 4.987742877968674993e-01 9.999999999959088528e-11 -1.232555482114588763e+00 9.907703758055141918e+01 9.272401400440594443e+02 9.395653500000003078e+02 3.974626405189778359e-11 7.103749188449674884e-21 9.331363110454514072e+02 9.382720099999999093e+02 -5.349686483455684538e-03 2.051881544938599502e-06
3.016000000000000000e+08 1.755329572984375641e+00 1.907872174544584705e+06 2.157194511807268567e-01 4.987743983900758682e-01 9.999999999959084651e-11 -1.226522269835710777e+00 9.910538434574553435e+01 9.272366909312636380e+02 9.395653499999992846e+02 3.818434549420007651e-11 5.460210530805351481e-21 9.331405205393338065e+02 9.382720099999999093e+02 -5.320647137437184426e-03 1.896492912575841888e-06
3.032000000000000000e+08 1.757074158808000774e+00 1.876378631864950527e+06 2.147283548616965576e-01 4.987744919915819697e-01 9.999999999958596097e-11 -1.220626844103664510e+00 9.913341155910626412e+01 9.272332878177460316e+02 9.395653500000003078e+02 3.664273479570238722e-11 4.207594552086297467e-21 9.331446788899531839e+02 9.382720099999999093e+02 -5.291383192116860812e-03 1.754215762012186342e-06
3.048000000000000000e+08 1.758807949899626522e+00 1.845242187350538559e+06 2.137532779617596912e-01 4.987745794988459602e-01 9.999999999958863638e-11 -1.214877805517374121e+00 9.916093465447461597e+01 9.272299424999329176e+02 9.395653500000003078e+02 3.513918363141058249e-11 3.256494667320740672e-21 9.331487683812476917e+02 9.382720099999989998e+02 -5.262450512371508182e-03 1.624687696827789979e-06
3.064000000000000000e+08 1.760531808748328597e+00 1.815560451646789676e+06 2.128088532262724930e-01 4.987746712195414989e-01 9.999999999959135057e-11 -1.209286805906810702e+00 9.918761518389200660e+01 9.272266979030448510e+02 9.395653500000003078e+02 3.370507362312846626e-11 2.540873238177423253e-21 9.331527342752981440e+02 9.382720099999999093e+02 -5.234564565910204692e-03 1.508334317010304471e-06
3.080000000000000000e+08 1.762247451328525782e+00 1.788182814568870002e+06 2.118854500825742559e-01 4.987747697162711602e-01 9.999999999958603852e-11 -1.203656548597496823e+00 9.921386547085766949e+01 9.272235385526356595e+02 9.395653500000003078e+02 3.234165641346259841e-11 1.994240281997648679e-21 9.331565972249807146e+02 9.382720100000009325e+02 -5.207514376227351249e-03 1.402840372049181545e-06
3.096000000000000000e+08 1.763956031742690778e+00 1.762463180751893902e+06 2.110286775440879392e-01 4.987748698350711329e-01 9.999999999958294952e-11 -1.198494890865565488e+00 9.923815923829197061e+01 9.272206187709698497e+02 9.395653499999992846e+02 3.108367183850100933e-11 1.593252064378112699e-21 9.331601707211611938e+02 9.382720099999999093e+02 -5.182101864407151481e-03 1.311682905926653415e-06
3.112000000000000000e+08 1.765658389754658941e+00 1.738033951067477698e+06 2.102342845514379721e-01 4.987749633500501711e-01 9.999999999958333726e-11 -1.193801824992683613e+00 9.926059151220607646e+01 9.272179358707662686e+02 9.395653500000012173e+02 2.991872516529575306e-11 1.294496747317126514e-21 9.331634604084100602e+02 9.382720099999989998e+02 -5.157963516550623240e-03 1.232687174934122256e-06
3.128000000000000000e+08 1.767354674565128292e+00 1.714161820272974437e+06 2.094737947002264233e-01 4.987750444774856629e-01 9.999999999958301414e-11 -1.189390622132213249e+00 9.928198489787310166e+01 9.272153886619231571e+02 9.395653500000022404e+02 2.880573455747755450e-11 1.061563379951177264e-21 9.331665891428257282e+02 9.382720100000009325e+02 -5.134374821038178993e-03 1.161690985088416311e-06
3.144000000000000000e+08 1.769045753743720084e+00 1.691552186940550106e+06 2.086181217145976208e-01 4.987751141247075970e-01 9.999999999958101081e-11 -1.183930797278936353e+00 9.930655237170464034e+01 9.272122028942080760e+02 9.395653499999992846e+02 2.789449886362235695e-11 8.270756314534827667e-22 9.331704287610452866e+02 9.382720099999999093e+02 -5.112034307102497621e-03 1.078360675377130292e-06
3.160000000000000000e+08 1.770733582020129981e+00 1.671246945609044982e+06 2.076053700463943164e-01 4.987751808252202101e-01 9.999999999958603852e-11 -1.176690820238608826e+00 9.933640756802421379e+01 9.272079732953096709e+02 9.395653499999992846e+02 2.729039571070532873e-11 5.930700299163182083e-22 9.331754314072330772e+02 9.382720099999999093e+02 -5.091972691782409299e-03 9.766684579154638236e-07
3.176000000000000000e+08 1.772417893541584855e+00 1.651003391155866440e+06 2.065398310507129687e-01 4.987752559945285991e-01 9.999999999958663306e-11 -1.168947922464870892e+00 9.936794442573379627e+01 9.272035001870780206e+02 9.395653500000012173e+02 2.667648367801784441e-11 4.178921874403207453e-22 9.331807175719005727e+02 9.382720100000009325e+02 -5.071376108545244676e-03 8.799583913740064312e-07
3.192000000000000000e+08 1.774097742142644041e+00 1.630162543473442085e+06 2.054315892698052870e-01 4.987753446580548422e-01 9.999999999958647796e-11 -1.160881786320381970e+00 9.940075806915513112e+01 9.271988743709272285e+02 9.395653500000012173e+02 2.604618034622292873e-11 2.905506206128875156e-22 9.331861884131423039e+02 9.382720099999999093e+02 -5.049481796486787744e-03 7.897436898606716775e-07
3.208000000000000000e+08 1.775771470550336240e+00 1.608062045273808064e+06 2.043416048250422945e-01 4.987754387944980938e-01 9.999999999958568955e-11 -1.153166015103595843e+00 9.943281364127786048e+01 9.271944260635817727e+02 9.395653500000012173e+02 2.540763433400683014e-11 2.035449507204773633e-22 9.331914683697873443e+02 9.382720099999999093e+02 -5.026262073400289410e-03 7.103588658650281375e-07
3.224000000000000000e+08 1.777437456114520531e+00 1.584775326548840618e+06 2.033075466274982812e-01 4.987755209292396574e-01 9.999999999959230700e-11 -1.146159520711528490e+00 9.946291106334336973e+01 9.271903439705474739e+02 9.395653500000012173e+02 2.477289857069208131e-11 1.455411372817305751e-22 9.331963397482146547e+02 9.382720099999999093e+02 -5.001793139797428012e-03 6.428927825567664972e-07
3.240000000000000000e+08 1.779094515217400918e+00 1.560754198194753379e+06 2.023435666032311897e-01 4.987755777577614347e-01 9.999999999959035537e-11 -1.139946545903747221e+00 9.949065014286402686e+01 9.271866782878784079e+02 9.395653499999992846e+02 2.415245042938668458e-11 1.066946112882415441e-22 9.332007415441095191e+02 9.382720099999999093e+02 -4.976549724811540898e-03 5.861898259433915581e-07
3.256000000000000000e+08 1.780741938260407053e+00 1.536465727312861010e+06 2.014357462128550103e-01 4.987756133549667847e-01 9.999999999959007103e-11 -1.134336893985215866e+00 9.951653191631348250e+01 9.271833347522090207e+02 9.395653499999992846e+02 2.354881168137431707e-11 7.977559080552948189e-23 9.332047788401057460e+02 9.382720099999999093e+02 -4.951023418213296168e-03 5.376110716744175605e-07
3.272000000000000000e+08 1.782379758209855503e+00 1.512606979915032163e+06 2.005718859028346734e-01 4.987756453698430348e-01 9.999999999958689155e-11 -1.129123723042715355e+00 9.954103560238209525e+01 9.271802009045813975e+02 9.395653500000003078e+02 2.296817329964154782e-11 6.054635618327862387e-23 9.332085733384147943e+02 9.382720099999999093e+02 -4.925826528938692661e-03 4.952732156601013285e-07
3.288000000000000000e+08 1.784008779623488694e+00 1.489874574782636249e+06 1.997018619432937570e-01 4.987756928069534412e-01 9.999999999958895950e-11 -1.123728174163923121e+00 9.956585928986027056e+01 9.271768097726167071e+02 9.395653500000003078e+02 2.240622573953686067e-11 4.582710745869868576e-23 9.332126276397825677e+02 9.382720099999999093e+02 -4.900422457056130554e-03 4.567565475587920189e-07
3.304000000000000000e+08 1.785629598174102162e+00 1.468050024843710242e+06 1.988735910782895022e-01 4.987757654394526785e-01 9.999999999958676230e-11 -1.118640301546886207e+00 9.958944291308739594e+01 9.271735395677065981e+02 9.395653500000003078e+02 2.187319910772796034e-11 3.515136116666331002e-23 9.332165300593510437e+02 9.382720100000009325e+02 -4.876032807550778614e-03 4.230022990121780483e-07
3.320000000000000000e+08 1.787242521594964551e+00 1.446852017524330411e+06 1.980692780895382810e-01 4.987758538332385805e-01 9.999999999958970913e-11 -1.113723758647468642e+00 9.961232018158129620e+01 9.271703188199784336e+02 9.395653500000003078e+02 2.135978529951443844e-11 2.716513359057172422e-23 9.332203656192726839e+02 9.382720100000009325e+02 -4.852343259639901873e-03 3.926908944447760658e-07
3.336000000000000000e+08 1.788847525983923159e+00 1.425970935784323607e+06 1.972740822580182074e-01 4.987759357122136250e-01 9.999999999958901120e-11 -1.108875758210508877e+00 9.963492527814769062e+01 9.271670905295230796e+02 9.395653500000012173e+02 2.085737799431715750e-11 2.104971378909447493e-23 9.332242026255964902e+02 9.382720100000018419e+02 -4.829007614760350009e-03 3.649089838816522624e-07
3.352000000000000000e+08 1.790444420185254293e+00 1.405253440789996414e+06 1.964848244949463640e-01 4.987759932243909233e-01 9.999999999958983838e-11 -1.104086288408706373e+00 9.965733921249903915e+01 9.271638480239680575e+02 9.395653499999992846e+02 2.036286393829131194e-11 1.633941696348804759e-23 9.332280501198880529e+02 9.382720099999989998e+02 -4.805854255280905818e-03 3.393313357478109061e-07
3.368000000000000000e+08 1.792033029126475663e+00 1.384711727261286927e+06 1.957089316706800142e-01 4.987760268274852860e-01 9.999999999958497870e-11 -1.099426125737027249e+00 9.967932545099655783e+01 9.271606298264655379e+02 9.395653500000003078e+02 1.987824705130418711e-11 1.273767250578085188e-23 9.332318637957718011e+02 9.382720100000009325e+02 -4.782896685353144051e-03 3.160117005332567997e-07
3.384000000000000000e+08 1.793613201548383884e+00 1.364364160182175459e+06 1.949056323974978078e-01 4.987760513383098226e-01 9.999999999958709835e-11 -1.094495961382115023e+00 9.970219373056303880e+01 9.271577177271797154e+02 9.395653500000003078e+02 1.939131364475683590e-11 9.869805487573018990e-24 9.332353905316832652e+02 9.382720100000009325e+02 -4.758966538619624487e-03 2.930363927449012318e-07
3.400000000000000000e+08 1.795184594173652615e+00 1.344043763119486859e+06 1.941102966279641406e-01 4.987760799131765732e-01 9.999999999958786090e-11 -1.089664016733236096e+00 9.972478598759971646e+01 9.271549582917493808e+02 9.395653500000003078e+02 1.891033751293647808e-11 7.675119275270313149e-24 9.332387587103463602e+02 9.382720099999999093e+02 -4.734818101020721315e-03 2.718450598465938787e-07
3.416000000000000000e+08 1.796747003858662151e+00 1.323871191663331585e+06 1.933344095061840795e-01 4.987761207143728281e-01 9.999999999959140227e-11 -1.085025671629791688e+00 9.974675035162314884e+01 9.271523022511754561e+02 9.395653500000012173e+02 1.844015778896533025e-11 6.008253426673436029e-24 9.332420093433422608e+02 9.382720099999999093e+02 -4.710844955698512138e-03 2.526577089878846113e-07
3.432000000000000000e+08 1.798300280671174978e+00 1.303889638367331820e+06 1.925742226800601919e-01 4.987761723683779014e-01 9.999999999959264304e-11 -1.080538552420094334e+00 9.976821287861996268e+01 9.271497271324213898e+02 9.395653500000003078e+02 1.798023290873964227e-11 4.728411461377323514e-24 9.332451677978039015e+02 9.382720099999999093e+02 -4.687098533460165584e-03 2.351679498604425695e-07
3.448000000000000000e+08 1.799844409289055314e+00 1.284208354898777558e+06 1.918300854896632934e-01 4.987762263788731443e-01 9.999999999958645211e-11 -1.076190009283363391e+00 9.978917840183073906e+01 9.271472279160287826e+02 9.395653500000003078e+02 1.753193822462018183e-11 3.740986019088601799e-24 9.332482388201619870e+02 9.382720099999999093e+02 -4.663708664855548136e-03 2.192072119242988525e-07
3.464000000000000000e+08 1.801379183181551102e+00 1.264664039508876158e+06 1.910924740981486403e-01 4.987762750821025937e-01 9.999999999958650381e-11 -1.071911159025099369e+00 9.980992846271088581e+01 9.271447672942852023e+02 9.395653499999992846e+02 1.709058047437700611e-11 2.966311811979182482e-24 9.332512670348861548e+02 9.382720099999989998e+02 -4.640481262499385195e-03 2.044353069079873593e-07
3.480000000000000000e+08 1.802905539393578671e+00 1.246189087720295647e+06 1.902273178410252286e-01 4.987763169074283520e-01 9.999999999958615484e-11 -1.066246477391524561e+00 9.983491243048248975e+01 9.271417246348843264e+02 9.395653499999992846e+02 1.668535892598774219e-11 2.192455402019922010e-24 9.332549731217003455e+02 9.382720099999989998e+02 -4.617514335316208474e-03 1.865547743303861467e-07
3.496000000000000000e+08 1.804425726938647445e+00 1.229818029054432642e+06 1.892332884655879566e-01 4.987763548100753175e-01 9.999999999958735684e-11 -1.059016540354204228e+00 9.986433944584376832e+01 9.271377317759345260e+02 9.395653499999992846e+02 1.635658530733618609e-11 1.483158974733217891e-24 9.332597273402969904e+02 9.382720099999999093e+02 -4.596831753127972320e-03 1.659146924051921415e-07
3.512000000000000000e+08 1.805939779742583129e+00 1.213720090351725696e+06 1.882633258452926506e-01 4.987763917166408434e-01 9.999999999959138935e-11 -1.051995195072086720e+00 9.989302048272315915e+01 9.271335179955289050e+02 9.395653500000012173e+02 1.603694086120202903e-11 1.011191319472530410e-24 9.332646848369785175e+02 9.382720099999999093e+02 -4.576493807787684887e-03 1.482542753446411265e-07
3.528000000000000000e+08 1.807447632813028893e+00 1.197811298083365662e+06 1.873217539331938908e-01 4.987764285111368490e-01 9.999999999959118255e-11 -1.045237816253469454e+00 9.992080359754831420e+01 9.271291302839645141e+02 9.395653500000003078e+02 1.572564219849999044e-11 6.961965729688293385e-25 9.332697951819017135e+02 9.382720099999999093e+02 -4.556394258889540083e-03 1.331620352753011193e-07
3.544000000000000000e+08 1.808949449563183931e+00 1.182268315544005716e+06 1.864212002863046280e-01 4.987764650842110847e-01 9.999999999958554738e-11 -1.038840684995714803e+00 9.994731051697179680e+01 9.271246541022992460e+02 9.395653500000012173e+02 1.542617241029792613e-11 4.865576089437556859e-25 9.332749631454192922e+02 9.382720099999999093e+02 -4.536756289427401612e-03 1.203868411036756782e-07
3.560000000000000000e+08 1.810445514352886587e+00 1.167177586814739276e+06 1.855586333939577837e-01 4.987765012956310584e-01 9.999999999958792553e-11 -1.032759953052884594e+00 9.997265277041265108e+01 9.271201000539000461e+02 9.395653500000012173e+02 1.513905449088857240e-11 3.447701755709172383e-25 9.332801804429267349e+02 9.382720099999999093e+02 -4.517689288221937716e-03 1.094820286757708358e-07
3.576000000000000000e+08 1.811563305962014647e+00 1.152367748046780704e+06 1.847125186206884373e-01 4.987765366506480835e-01 9.999999999958543106e-11 -1.026810679899566647e+00 9.999749616423268606e+01 9.271153721070492111e+02 9.395653500000003078e+02 1.485956199425903706e-11 2.455576269925604283e-25 9.332855597013261786e+02 9.382720100000009325e+02 -4.498976959020239974e-03 9.989058851796041426e-08
3.588000000000000000e+08 1.812306375498607736e+00 1.141408539261079393e+06 1.840553737291346081e-01 4.987765622550067168e-01 9.999999999958601267e-11 -1.022112542348154296e+00 1.000168686164459615e+02 9.271121255339327263e+02 9.395653500000003078e+02 1.465130135659620877e-11 1.891784992185827166e-25 9.332893115743122507e+02 9.382720099999999093e+02 -4.484537770621521702e-03 9.279851558611059903e-08
3.596000000000000000e+08 1.813048035696464222e+00 1.134180394016374368e+06 1.836102171603526956e-01 4.987765785492128123e-01 9.999999999958703372e-11 -1.018902722497124547e+00 1.000300189526290353e+02 9.271101378331781007e+02 9.395653499999992846e+02 1.451342860045544561e-11 1.587396116488423911e-25 9.332916415628695859e+02 9.382720099999999093e+02 -4.474826860850988908e-03 8.817305575910571855e-08
3.604000000000000000e+08 1.813788266601380039e+00 1.126974728695720900e+06 1.831664912226098618e-01 4.987765946978292564e-01 9.999999999958727929e-11 -1.015706694813376831e+00 1.000431235408314734e+02 9.271082033466412895e+02 9.395653500000012173e+02 1.437644734964818882e-11 1.333104597943129503e-25 9.332939174780781286e+02 9.382720099999999093e+02 -4.465146098813654874e-03 8.376884303277024902e-08
3.612000000000000000e+08 1.814527029463090635e+00 1.119762967942834366e+06 1.827270185460373730e-01 4.987766113438961146e-01 9.999999999959179001e-11 -1.012556902468638054e+00 1.000560869099301158e+02 9.271063405870148699e+02 9.395653500000012173e+02 1.424028921743088588e-11 1.121851555277500276e-25 9.332961185921607239e+02 9.382720099999999093e+02 -4.455457018750053066e-03 7.960428528950759371e-08
3.620000000000000000e+08 1.815264257719040097e+00 1.112503433910070686e+06 1.822937708799992895e-01 4.987766291524899920e-01 9.999999999959085943e-11 -1.009479688335412018e+00 1.000688387049597736e+02 9.271045642812522374e+02 9.395653500000012173e+02 1.410463201674649788e-11 9.468470542457400262e-26 9.332982286178463482e+02 9.382720100000009325e+02 -4.445703552086399668e-03 7.568511277142043535e-08
3.628000000000000000e+08 1.815999898166772430e+00 1.105217040406544460e+06 1.818664728472623726e-01 4.987766483437818255e-01 9.999999999958793845e-11 -1.006469114878584925e+00 1.000813910142749279e+02 9.271028701519629749e+02 9.395653500000012173e+02 1.396970254511026640e-11 8.013695345755915461e-26 9.333002520536571183e+02 9.382720099999999093e+02 -4.435913827218307404e-03 7.199269449012607580e-08
3.636000000000000000e+08 1.816733960347674204e+00 1.097998203694004798e+06 1.814406976276838612e-01 4.987766684477251133e-01 9.999999999958397057e-11 -1.003466148862212304e+00 1.000939017201443164e+02 9.271012227268325887e+02 9.395653500000003078e+02 1.383621325886485982e-11 6.787853617198780166e-26 9.333022278623971033e+02 9.382720099999999093e+02 -4.426214872588651872e-03 6.847356669514086390e-08
3.644000000000000000e+08 1.817466520793081353e+00 1.090946008566791192e+06 1.810101555216115654e-01 4.987766885504804626e-01 9.999999999958185092e-11 -1.000392310652868932e+00 1.001065897494263623e+02 9.270995754909691868e+02 9.395653500000003078e+02 1.370474222218647611e-11 5.738225148551999529e-26 9.333042075033441733e+02 9.382720099999999093e+02 -4.416740023390097747e-03 6.506788164659806112e-08
3.652000000000000000e+08 1.818197651359510614e+00 1.084051543635976966e+06 1.805732169086203820e-01 4.987767078670598542e-01 9.999999999958156658e-11 -9.972327007717113334e-01 1.001195063897243500e+02 9.270979197404669776e+02 9.395653499999992846e+02 1.357500580404793670e-11 4.838144607944872377e-26 9.333062009430462922e+02 9.382720099999989998e+02 -4.407477319258390480e-03 6.176392888233237027e-08
3.660000000000000000e+08 1.818927312092886162e+00 1.077147886449853424e+06 1.801383329011699563e-01 4.987767260560965199e-01 9.999999999958783505e-11 -9.940982364980263108e-01 1.001323520096261745e+02 9.270963203838144864e+02 9.395653500000003078e+02 1.344579406509624946e-11 4.083845800211146223e-26 9.333081366046189942e+02 9.382720099999999093e+02 -4.398202158733433009e-03 5.862756420625086228e-08
3.668000000000000000e+08 1.819655284002738904e+00 1.069972206477601314e+06 1.797207054862635378e-01 4.987767428380719403e-01 9.999999999958496577e-11 -9.911830613168958193e-01 1.001445930050365405e+02 9.270948905804705191e+02 9.395653500000012173e+02 1.331539956944534986e-11 3.474265882277501556e-26 9.333098893520334514e+02 9.382720100000009325e+02 -4.388560858489931604e-03 5.575894872326112456e-08
3.676000000000000000e+08 1.820381218221470032e+00 1.062338184747491265e+06 1.793328512978320799e-01 4.987767572044166098e-01 9.999999999958481067e-11 -9.886429339501060509e-01 1.001557941202321871e+02 9.270937198191979860e+02 9.395653500000003078e+02 1.318278433939003841e-11 2.995285439616836477e-26 9.333113598448391031e+02 9.382720099999999093e+02 -4.378302653788246346e-03 5.321914648526581921e-08
3.684000000000000000e+08 1.821104766891434634e+00 1.054253461244202685e+06 1.789752537004500321e-01 4.987767670257941544e-01 9.999999999958335018e-11 -9.864829180787727525e-01 1.001659394967243628e+02 9.270928089072989451e+02 9.395653500000003078e+02 1.304807932040060911e-11 2.617424331001182666e-26 9.333125468920859475e+02 9.382720099999999093e+02 -4.367437785255390281e-03 5.097878884616428982e-08
3.692000000000000000e+08 1.821825751683384453e+00 1.045970047933743452e+06 1.786317018831288794e-01 4.987767694155254006e-01 9.999999999958422906e-11 -9.845016880069353826e-01 1.001755924455492561e+02 9.270920835630895454e+02 9.395653500000012173e+02 1.291258063127159601e-11 2.302778554050682249e-26 9.333135371584800168e+02 9.382720099999989998e+02 -4.356155653784554715e-03 4.890380000798063339e-08
3.700000000000000000e+08 1.822544282773903124e+00 1.037907488790791482e+06 1.782716567241769134e-01 4.987767589239542887e-01 9.999999999958593512e-11 -9.823263392924873605e-01 1.001858078090751434e+02 9.270914376465970008e+02 9.395653500000003078e+02 1.277800037084514296e-11 2.014771693417110514e-26 9.333144598622155854e+02 9.382720099999999093e+02 -4.344634143872205811e-03 4.678935317229328401e-08
3.708000000000000000e+08 1.823081573197424810e+00 1.030350330252028187e+06 1.778928041922305248e-01 4.987767200485156982e-01 9.999999999958832619e-11 -9.798840718840796660e-01 1.001967100598703553e+02 9.270906512057008513e+02 9.395653500000003078e+02 1.264824630889781568e-11 1.747877125499819037e-26 9.333155382874582529e+02 9.382720099999999093e+02 -4.333835224038296019e-03 4.464853256932231114e-08
3.714000000000000000e+08 1.823439116408147376e+00 1.025159077662621043e+06 1.775877255643429908e-01 4.987765563284983772e-01 9.999999999959415523e-11 -9.777662194071515822e-01 1.002056405136816295e+02 9.270899172936584591e+02 9.395653500000003078e+02 1.255502822717968054e-11 1.556618290841935295e-26 9.333165078883281467e+02 9.382720099999989998e+02 -4.326416459782933543e-03 4.298214990356641947e-08
3.718000000000000000e+08 1.823796330627656115e+00 1.022013169812645763e+06 1.773697099854641690e-01 4.987763108557176639e-01 9.999999999959609394e-11 -9.761562789222025804e-01 1.002121189174670093e+02 9.270893310698380674e+02 9.395653499999992846e+02 1.249545293628965838e-11 1.431597949288557196e-26 9.333172628355862344e+02 9.382720099999999093e+02 -4.321919760448267311e-03 4.182074498630506792e-08
3.722000000000000000e+08 1.824153289069797568e+00 1.019087429773007636e+06 1.771409351825912193e-01 4.987760326725741433e-01 9.999999999959445250e-11 -9.744024104611023196e-01 1.002189815119361782e+02 9.270886667405543449e+02 9.395653500000003078e+02 1.243763374040360986e-11 1.310336946581091272e-26 9.333181044574628231e+02 9.382720099999999093e+02 -4.317737703639856761e-03 4.063188811901515699e-08
3.726000000000000000e+08 1.824510048138597629e+00 1.016332574219004833e+06 1.769037543954215252e-01 4.987757614727096889e-01 9.999999999959079481e-11 -9.725362437504260216e-01 1.002261441057149653e+02 9.270879386039414385e+02 9.395653500000012173e+02 1.238119324337315474e-11 1.194857788222767030e-26 9.333190166120880349e+02 9.382720099999989998e+02 -4.313800185002492071e-03 3.943285940573576100e-08
3.730000000000000000e+08 1.824866633159275331e+00 1.013659177118809428e+06 1.766630041681451213e-01 4.987755956858971329e-01 9.999999999958720174e-11 -9.706210268142786424e-01 1.002334354160642818e+02 9.270871722482048654e+02 9.395653500000003078e+02 1.232550602520665034e-11 1.087746344161310722e-26 9.333199699408171455e+02 9.382720099999999093e+02 -4.309980249800560159e-03 3.825310978765894543e-08
3.734000000000000000e+08 1.825223025148080325e+00 1.010941047388058156e+06 1.764257846926224338e-01 4.987755580385533349e-01 9.999999999958633579e-11 -9.687489416250983920e-01 1.002406047057649801e+02 9.270864208660674421e+02 9.395653500000003078e+02 1.226971893646244706e-11 9.917102487175375328e-27 9.333209056422957701e+02 9.382720099999989998e+02 -4.306097574120038018e-03 3.712733501703695909e-08
3.738000000000000000e+08 1.825579150194582834e+00 1.008023018776366720e+06 1.762006014173720381e-01 4.987755811688440177e-01 9.999999999958678815e-11 -9.670313068832457892e-01 1.002473507530624914e+02 9.270857616852553065e+02 9.395653500000003078e+02 1.221276457912565981e-11 9.089942740311146531e-27 9.333217397093284262e+02 9.382720099999999093e+02 -4.301929477115606915e-03 3.609011728465296099e-08
3.742000000000000000e+08 1.825934877714047389e+00 1.004746315708380193e+06 1.759961228109168663e-01 4.987756406608082616e-01 9.999999999958261348e-11 -9.655819051910349282e-01 1.002533662163155981e+02 9.270852678195875569e+02 9.395653500000012173e+02 1.215355041608725319e-11 8.409085160898534419e-27 9.333223921474098006e+02 9.382720099999999093e+02 -4.297248546339282882e-03 3.517400767394277704e-08
3.746000000000000000e+08 1.826290029900815126e+00 1.000980164881672128e+06 1.758197478366583244e-01 4.987757617699883350e-01 9.999999999958616777e-11 -9.644974012169985622e-01 1.002583892016490523e+02 9.270849946842547524e+02 9.395653499999992846e+02 1.209120069392148146e-11 7.877211756105655548e-27 9.333228016991921550e+02 9.382720100000009325e+02 -4.291867925243941784e-03 3.440426452430857653e-08
3.750000000000000000e+08 1.826644403395949467e+00 9.966558522785874084e+05 1.756760791971064828e-01 4.987765912523656753e-01 9.999999999958568955e-11 -9.638361448870357284e-01 1.002622583567840309e+02 9.270848901421776418e+02 9.395653499999992846e+02 1.202532133772294483e-11 7.483393835003297635e-27 9.333230172713973616e+02 9.382720099999999093e+02 -4.285695736733430294e-03 3.380878836688667686e-08
3.754000000000000000e+08 1.826997796351661041e+00 9.917812110488900216e+05 1.755656312006602104e-01 4.987804785946426400e-01 9.999999999958439708e-11 -9.636023747063987566e-01 1.002649571373630124e+02 9.270846414824493422e+02 9.395653500000012173e+02 1.195605515050668273e-11 7.198353040472330287e-27 9.333233526604087729e+02 9.382720100000009325e+02 -4.278766541061074236e-03 3.344137109718478573e-08
3.758000000000000000e+08 1.827350025771123043e+00 9.864125751251637703e+05 1.754864225275359346e-01 4.987870922299103560e-01 9.999999999957746945e-11 -9.637682333774245658e-01 1.002665577628840055e+02 9.270842726142851689e+02 9.395653499999992846e+02 1.188386686730844708e-11 7.006159396263680753e-27 9.333237853128755432e+02 9.382720099999999093e+02 -4.271157457718111061e-03 3.327817862481150346e-08
3.762000000000000000e+08 1.827700945709904268e+00 9.806566714543291600e+05 1.754335755796629648e-01 4.987961135901917697e-01 9.999999999957746945e-11 -9.642681973872485601e-01 1.002672347865188982e+02 9.270837830289236763e+02 9.395653500000003078e+02 1.180955394930605217e-11 6.886201639864102538e-27 9.333243193948430871e+02 9.382720100000009325e+02 -4.263017846151129220e-03 3.328761138669023900e-08
3.766000000000000000e+08 1.828050453047689983e+00 9.746354222822756274e+05 1.754010307590866680e-01 4.988062066861183030e-01 9.999999999957899456e-11 -9.650223400693332954e-01 1.002672039149947949e+02 9.270832994054360370e+02 9.395653500000003078e+02 1.173398351892420902e-11 6.823163430609766280e-27 9.333248321736436992e+02 9.382720099999989998e+02 -4.254508752010721651e-03 3.340998427857988608e-08
3.770000000000000000e+08 1.828398489351655387e+00 9.684749059414889198e+05 1.753824220562237579e-01 4.988162229387408386e-01 9.999999999958011901e-11 -9.659463475382706887e-01 1.002666920174013967e+02 9.270829212112615778e+02 9.395653499999992846e+02 1.165805324577208021e-11 6.801921605048003248e-27 9.333252284925740696e+02 9.382720100000009325e+02 -4.245799128936411648e-03 3.358987543945598086e-08
3.774000000000000000e+08 1.828745028403171213e+00 9.622655001807648223e+05 1.753717971349136873e-01 4.988259075758801897e-01 9.999999999958497870e-11 -9.669655462183285310e-01 1.002659067710105063e+02 9.270826372492974770e+02 9.395653500000003078e+02 1.158228385525546496e-11 6.805505629905377533e-27 9.333255240905715482e+02 9.382720099999999093e+02 -4.237015793894904903e-03 3.379604975016298319e-08
3.778000000000000000e+08 1.829090066173926443e+00 9.560690442447401583e+05 1.753654844957166226e-01 4.988352599930738762e-01 9.999999999958738269e-11 -9.680325259254781711e-01 1.002649775691403704e+02 9.270824187765990700e+02 9.395653500000003078e+02 1.150707309141804106e-11 6.822810372534003378e-27 9.333257506152534688e+02 9.382720099999999093e+02 -4.228247248334149333e-03 3.401308042463693337e-08
